ASX_code, Company_name, Listing_date, GICs_industry_group, Market_CapAHY,ASALEO CARE LIMITED,Not provided,Consumer Durables & Apparel,
SYR,SYRAH RESOURCES LIMITED,11/09/2007,Materials,533086276
ZMM,ZIMI LIMITED,10/09/2007,Technology Hardware & Equipment,10254154
NWH,NRW HOLDINGS LIMITED,5/09/2007,Capital Goods,673143567
VLS,VITA LIFE SCIENCES LIMITED..,23/08/2007,Pharmaceuticals, Biotechnology & Life Sciences,59234189
SRG,SRG GLOBAL LIMITED,17/08/2007,Capital Goods,222898208
FME,FUTURE METALS NL,16/08/2007,Energy,81907178
NSE,NEW STANDARD ENERGY LIMITED,15/08/2007,Energy,N/A
XTC,XANTIPPE RESOURCES LIMITED,15/08/2007,Materials,8149129
AXE,ARCHER MATERIALS LIMITED,14/08/2007,Materials,235469275
GTR,GTI RESOURCES LIMITED,10/08/2007,Materials,16112950
GMC,GULF MANGANESE CORPORATION LIMITED,3/08/2007,Materials,N/A
GMD,GENESIS MINERALS LIMITED,2/08/2007,Materials,148843649
DMG,DRAGON MOUNTAIN GOLD LIMITED,31/07/2007,Materials,N/A
AUP,AURORA PROPERTY BUY-WRITE INCOME TRUST,26/07/2007,Investment Trust/Fund,N/A
BOE,BOSS ENERGY LTD,25/07/2007,Materials,398698354
TPC,TPC CONSOLIDATED LIMITED,16/07/2007,Utilities,39814646
PAB,PATRYS LIMITED,13/07/2007,Pharmaceuticals, Biotechnology & Life Sciences,100077830
REE,RAREX LIMITED,11/07/2007,Materials,33521427
TYX,TYRANNA RESOURCES LIMITED,11/07/2007,Materials,7694164
HUB,HUB24 LIMITED,5/07/2007,Diversified Financials,1864812455
TKM,TREK METALS LIMITED,5/07/2007,Materials,16755436
GOZ,GROWTHPOINT PROPERTIES AUSTRALIA,4/07/2007,Real Estate,3102927032
IEC,INTRA ENERGY CORPORATION LIMITED,4/07/2007,Energy,3181792
MYX,MAYNE PHARMA GROUP LIMITED,29/06/2007,Pharmaceuticals, Biotechnology & Life Sciences,573573246
OAK,OAKRIDGE INTERNATIONAL LIMITED,22/06/2007,Software & Services,3439293
RLC,REEDY LAGOON CORPORATION LIMITED,22/06/2007,Materials,7050392
ENT,ENTERPRISE METALS LIMITED,20/06/2007,Materials,9741342
NZS,NEW ZEALAND COASTAL SEAFOODS LIMITED,19/06/2007,Food, Beverage & Tobacco,9924060
OGC,OCEANAGOLD CORPORATION,19/06/2007,Materials,1829945088
PNI,PINNACLE INVESTMENT MANAGEMENT GROUP LIMITED,19/06/2007,Diversified Financials,2163128457
CNJ,CONICO LTD,18/06/2007,Materials,26574644
AML,AEON METALS LIMITED.,14/06/2007,Materials,50817730
SYT,SYNTONIC LIMITED,12/06/2007,Software & Services,N/A
VMC,VENUS METALS CORPORATION LIMITED,12/06/2007,Materials,30215737
CIA,CHAMPION IRON LIMITED,8/06/2007,Materials,3311961713
RMT,RMA ENERGY LIMITED,7/06/2007,Materials,N/A
TV2,TV2U INTERNATIONAL LIMITED,7/06/2007,Software & Services,N/A
GTE,GREAT WESTERN EXPLORATION LIMITED.,5/06/2007,Materials,16343767
UUL,ULTIMA UNITED LIMITED,1/06/2007,Real Estate,24675830
WHC,WHITEHAVEN COAL LIMITED,1/06/2007,Energy,2013656252
SNS,SENSEN NETWORKS LIMITED,31/05/2007,Software & Services,75132944
CHZ,CHESSER RESOURCES LIMITED,29/05/2007,Materials,58825276
ZNC,ZENITH MINERALS LIMITED,29/05/2007,Materials,73590008
PBX,PACIFIC BAUXITE LIMITED,25/05/2007,Materials,N/A
AUQ,ALARA RESOURCES LIMITED,24/05/2007,Materials,9876009
IHL,INCANNEX HEALTHCARE LIMITED,23/05/2007,Pharmaceuticals, Biotechnology & Life Sciences,277703585
PTM,PLATINUM ASSET MANAGEMENT LIMITED,23/05/2007,Diversified Financials,2845392665
ROG,RED SKY ENERGY LIMITED.,23/05/2007,Energy,32419955
TDO,3D OIL LIMITED,22/05/2007,Energy,12729042
SGH,SLATER & GORDON LIMITED,21/05/2007,Consumer Services,93192689
EXO,ENNOX GROUP LTD,18/05/2007,Diversified Financials,N/A
NAN,NANOSONICS LIMITED,17/05/2007,Health Care Equipment & Services,1745482460
PEX,PEEL MINING LIMITED,17/05/2007,Materials,108705417
OKU,OKLO RESOURCES LIMITED,16/05/2007,Materials,63003727
MEM,MEMPHASYS LIMITED.,14/05/2007,Pharmaceuticals, Biotechnology & Life Sciences,51664624
DTM,DART MINING NL,10/05/2007,Materials,12992912
AMI,AURELIA METALS LIMITED,8/05/2007,Materials,543285545
VXR,VENTUREX RESOURCES LIMITED,27/04/2007,Materials,460546885
KEY,KEY PETROLEUM LIMITED,26/04/2007,Energy,5903784
AFR,AFRICAN ENERGY RESOURCES LIMITED,18/04/2007,Energy,14328094
TRM,TRUSCOTT MINING CORPORATION LIMITED,18/04/2007,Materials,5340720
XF1,XREF LIMITED,18/04/2007,Software & Services,60162052
ENV,ENOVA MINING LIMITED,13/04/2007,Materials,7111836
BLY,BOART LONGYEAR LIMITED,5/04/2007,Materials,28766335
MAU,MAGNETIC RESOURCES NL,5/04/2007,Materials,331623705
MAUCA,MAGNETIC RESOURCES NL,5/04/2007,Materials,331623705
IVR,INVESTIGATOR RESOURCES LTD,3/04/2007,Materials,107239675
HPR,HIGH PEAK ROYALTIES LIMITED,30/03/2007,Energy,10392602
STM,SUNSTONE METALS LTD,22/03/2007,Materials,30939827
DDD,3D RESOURCES LIMITED,21/03/2007,Materials,19401860
AJJ,ASIAN AMERICAN MEDICAL GROUP LIMITED,19/03/2007,Health Care Equipment & Services,11475841
ARV,ARTEMIS RESOURCES LIMITED,16/03/2007,Materials,74044861
CRB,CARBINE RESOURCES LIMITED,16/03/2007,Materials,N/A
CAV,CARNAVALE RESOURCES LIMITED,15/03/2007,Materials,15471497
LML,LINCOLN MINERALS LIMITED,9/03/2007,Materials,N/A
SCN,SCORPION MINERALS LIMITED,7/03/2007,Materials,15499125
NXM,NEXUS MINERALS LIMITED,23/02/2007,Materials,17334769
AVL,AUSTRALIAN VANADIUM LIMITED,21/02/2007,Materials,58623176
AKM,ASPIRE MINING LIMITED,6/02/2007,Materials,37057500
GXY,GALAXY RESOURCES LIMITED,6/02/2007,Materials,1865920927
RBR,RBR GROUP LIMITED,2/02/2007,Materials,6409900
ERL,EMPIRE RESOURCES LIMITED,1/02/2007,Materials,10905000
SVM,SOVEREIGN METALS LIMITED,22/01/2007,Materials,273777938
SVL,SILVER MINES LIMITED,19/01/2007,Materials,311140026
CYC,CYCLOPHARM LIMITED,18/01/2007,Health Care Equipment & Services,154068458
EOL,ENERGY ONE LIMITED,15/01/2007,Software & Services,164714642
SPZ,SMART PARKING LIMITED,9/01/2007,Technology Hardware & Equipment,69825543
QUB,QUBE HOLDINGS LIMITED,4/01/2007,Transportation,5987854667
CPT,CIPHERPOINT LIMITED,3/01/2007,Software & Services,7780672
ORM,ORION METALS LIMITED,3/01/2007,Materials,9266657
LTR,LIONTOWN RESOURCES LIMITED,27/12/2006,Materials,1473479085
T3D,333D LIMITED,27/12/2006,Commercial & Professional Services,4186133
FNX,FINEXIA FINANCIAL GROUP LIMITED,21/12/2006,Diversified Financials,10751056
MXC,MGC PHARMACEUTICALS LTD,21/12/2006,Pharmaceuticals, Biotechnology & Life Sciences,88141099
POW,PROTEAN ENERGY LIMITED,21/12/2006,Capital Goods,6506130
MAX,MILLINIUM'S ALTERNATIVES FUND.,20/12/2006,Investment Trust/Fund,N/A
LOM,LUCAPA DIAMOND COMPANY LIMITED,19/12/2006,Materials,49890987
MFF,MFF CAPITAL INVESTMENTS LIMITED,19/12/2006,Investment Trust/Fund,1618955924
BUD,BUDDY TECHNOLOGIES LTD,18/12/2006,Consumer Durables & Apparel,N/A
PTB,PTB GROUP LIMITED,18/12/2006,Capital Goods,89042140
BCI,BCI MINERALS LIMITED,15/12/2006,Materials,338553556
ANL,AMANI GOLD LIMITED,14/12/2006,Materials,12386997
EGN,ENGENCO LIMITED,14/12/2006,Capital Goods,167139964
FFR,FIREFLY RESOURCES LIMITED,14/12/2006,Materials,33807348
GDA,GOOD DRINKS AUSTRALIA LTD,13/12/2006,Food, Beverage & Tobacco,112478747
TGA,THORN GROUP LIMITED,13/12/2006,Retailing,75936202
UBI,UNIVERSAL BIOSENSORS INC.,13/12/2006,Health Care Equipment & Services,159978154
HUM,HUMM GROUP LIMITED,12/12/2006,Diversified Financials,507650026
AXT,ARGO EXPLORATION LIMITED,11/12/2006,Materials,N/A
FFX,FIREFINCH LIMITED,6/12/2006,Materials,352080450
CDM,CADENCE CAPITAL LIMITED,5/12/2006,Investment Trust/Fund,326408198
IPT,IMPACT MINERALS LIMITED,29/11/2006,Materials,28333129
PEK,PEAK RESOURCES LIMITED,29/11/2006,Materials,171054250
BXB,BRAMBLES LIMITED,27/11/2006,Commercial & Professional Services,16309847723
AHN,ATHENA RESOURCES LIMITED,22/11/2006,Materials,N/A
AUL,AUSTAR GOLD LIMITED,22/11/2006,Materials,22038475
NTU,NORTHERN MINERALS LIMITED,15/11/2006,Materials,164758436
TTM,TITAN MINERALS LIMITED,15/11/2006,Materials,131037030
PBP,PROBIOTEC LIMITED,14/11/2006,Pharmaceuticals, Biotechnology & Life Sciences,170265591
RNX,RENEGADE EXPLORATION LIMITED,14/11/2006,Materials,5277760
E25,ELEMENT 25 LIMITED,9/11/2006,Materials,327338812
WKT,WALKABOUT RESOURCES LTD,7/11/2006,Materials,79395299
CVV,CARAVEL MINERALS LIMITED,3/11/2006,Materials,192665259
SO4,SALT LAKE POTASH LIMITED,3/11/2006,Materials,284784752
PG1,PEARL GLOBAL LIMITED,2/11/2006,Commercial & Professional Services,18971959
SWK,SWICK MINING SERVICES LTD,1/11/2006,Materials,56348124
DRE,DREADNOUGHT RESOURCES LTD,31/10/2006,Materials,66643878
XRF,XRF SCIENTIFIC LIMITED,31/10/2006,Capital Goods,63916519
LHB,LIONHUB GROUP LIMITED,25/10/2006,Real Estate,N/A
BCN,BEACON MINERALS LIMITED,20/10/2006,Materials,125423415
MNY,MONEY3 CORPORATION LIMITED,19/10/2006,Diversified Financials,671935416
PSL,PATERSON RESOURCES LTD,18/10/2006,Materials,13632564
TSC,TWENTY SEVEN CO. LIMITED,18/10/2006,Energy,10642758
TCF,360 CAPITAL ENHANCED INCOME FUND,17/10/2006,Investment Trust/Fund,20522825
AGL,AGL ENERGY LIMITED.,12/10/2006,Utilities,5046573707
AEV,AVENIRA LIMITED,10/10/2006,Materials,6039970
WMX,WILUNA MINING CORPORATION LIMITED,28/09/2006,Materials,147198988
THR,THOR MINING PLC,27/09/2006,Materials,26824372
BLG,BLUGLASS LIMITED,22/09/2006,Semiconductors & Semiconductor Equipment,26045072
VMS,VENTURE MINERALS LIMITED,22/09/2006,Materials,192730996
AMA,AMA GROUP LIMITED,31/08/2006,Commercial & Professional Services,427261684
CZR,CZR RESOURCES LTD,29/08/2006,Materials,35209295
IBG,IRONBARK ZINC LTD,16/08/2006,Materials,25258626
CMD,CASSIUS MINING LIMITED,10/08/2006,Materials,5194855
RDS,REDSTONE RESOURCES LIMITED,3/08/2006,Materials,8627989
BIR,BIR FINANCIAL LIMITED,31/07/2006,Diversified Financials,2437511
LBT,LBT INNOVATIONS LIMITED,31/07/2006,Health Care Equipment & Services,23129213
CE1,CALIMA ENERGY LIMITED,28/07/2006,Energy,102740559
EHL,EMECO HOLDINGS LIMITED,28/07/2006,Capital Goods,587579545
MIN,MINERAL RESOURCES LIMITED,28/07/2006,Materials,10070952000
CYL,CATALYST METALS LIMITED,26/07/2006,Materials,204455104
FPL,FREMONT PETROLEUM CORPORATION LIMITED,20/07/2006,Energy,18714050
CXM,CENTREX METALS LIMITED,19/07/2006,Materials,17635348
GOR,GOLD ROAD RESOURCES LIMITED,4/07/2006,Materials,1153953636
AHF,AUSTRALIAN DAIRY NUTRITIONALS GROUP,30/06/2006,Food, Beverage & Tobacco,22576426
GLA,GLADIATOR RESOURCES LIMITED,27/06/2006,Materials,5776718
NAG,NAGAMBIE RESOURCES LIMITED,23/06/2006,Materials,43494114
RFG,RETAIL FOOD GROUP LIMITED,22/06/2006,Consumer Services,148406664
GGG,GREENLAND MINERALS LIMITED,20/06/2006,Materials,132813682
CZL,CONSOLIDATED ZINC LIMITED,19/06/2006,Materials,11451597
CAJ,CAPITOL HEALTH LIMITED,9/06/2006,Health Care Equipment & Services,385536567
WSI,WESTSTAR INDUSTRIAL LIMITED,7/06/2006,Materials,12681195
EDE,EDEN INNOVATIONS LTD,6/06/2006,Energy,49988456
EQR,EQ RESOURCES LIMITED,6/06/2006,Materials,36773930
REY,REY RESOURCES LIMITED,5/06/2006,Energy,57220436
HSC,HSC TECHNOLOGY GROUP LTD,2/06/2006,Software & Services,35383308
AEE,AURA ENERGY LIMITED,30/05/2006,Energy,N/A
MMR,MEC RESOURCES LIMITED,29/05/2006,Energy,N/A
PGM,PLATINA RESOURCES LIMITED,29/05/2006,Materials,41700705
SAS,SKY AND SPACE COMPANY LTD,22/05/2006,Telecommunication Services,N/A
ACB,A-CAP ENERGY LIMITED,19/05/2006,Energy,53184977
MNF,MNF GROUP LIMITED,18/05/2006,Telecommunication Services,444531948
GFL,GLOBAL MASTERS FUND LIMITED,16/05/2006,Investment Trust/Fund,24877729
PPS,PRAEMIUM LIMITED,11/05/2006,Software & Services,541758048
GPR,GEOPACIFIC RESOURCES LTD,9/05/2006,Materials,178794767
CDT,CASTLE MINERALS LIMITED,2/05/2006,Materials,12452514
NGI,NAVIGATOR GLOBAL INVESTMENTS LIMITED,28/04/2006,Diversified Financials,368863409
HCD,HYDROCARBON DYNAMICS LIMITED,21/04/2006,Energy,6604352
PGY,PILOT ENERGY LIMITED,20/04/2006,Energy,N/A
AIV,ACTIVEX LIMITED,11/04/2006,Materials,30112555
MGT,MAGNETITE MINES LIMITED.,6/04/2006,Materials,241946132
STK,STRICKLAND METALS LIMITED,6/04/2006,Materials,32363241
ERG,ENECO REFRESH LTD,29/03/2006,Food, Beverage & Tobacco,11439051
CHN,CHALICE MINING LIMITED,24/03/2006,Materials,2421064603
ENR,ENCOUNTER RESOURCES LIMITED,24/03/2006,Materials,47438478
TOE,TORO ENERGY LIMITED,24/03/2006,Energy,79332832
TMX,TERRAIN MINERALS LIMITED,23/03/2006,Materials,6621849
CTP,CENTRAL PETROLEUM LIMITED,7/03/2006,Energy,83270771
TTA,TTA HOLDINGS LIMITED,16/02/2006,Retailing,6046630
VMG,VDM GROUP LIMITED,15/02/2006,Capital Goods,13855322
RHI,RED HILL IRON LIMITED,14/02/2006,Materials,55087897
EML,EML PAYMENTS LIMITED,18/01/2006,Software & Services,1313436979
TEG,TRIANGLE ENERGY (GLOBAL) LIMITED,6/01/2006,Energy,16132500
KAT,KATANA CAPITAL LIMITED,23/12/2005,Investment Trust/Fund,36973439
MCT,METALICITY LIMITED,21/12/2005,Materials,21247770
BGL,BELLEVUE GOLD LIMITED,20/12/2005,Materials,820141962
PFT,PURE FOODS TASMANIA LIMITED,19/12/2005,Food, Beverage & Tobacco,34970206
REF,REVERSE CORP LIMITED,16/12/2005,Telecommunication Services,N/A
SKI,SPARK INFRASTRUCTURE GROUP,16/12/2005,Utilities,3966196673
SRH,SAFEROADS HOLDINGS LIMITED,15/12/2005,Transportation,7679666
AST,AUSNET SERVICES LIMITED,14/12/2005,Utilities,6721587673
GLE,GLG CORP LTD,14/12/2005,Consumer Durables & Apparel,26676000
IME,IMEXHS LIMITED,14/12/2005,Health Care Equipment & Services,48719747
TNP,TRIPLE ENERGY LIMITED,14/12/2005,Energy,N/A
CSS,CLEAN SEAS SEAFOOD LIMITED,12/12/2005,Food, Beverage & Tobacco,82496991
CDY,CELLMID LIMITED,9/12/2005,Pharmaceuticals, Biotechnology & Life Sciences,11245834
GBE,GLOBE METALS & MINING LIMITED,9/12/2005,Materials,76877192
M7T,MACH7 TECHNOLOGIES LIMITED,30/11/2005,Health Care Equipment & Services,252884924
ODY,ODYSSEY GOLD LTD,30/11/2005,Materials,79602959
TLM,TALISMAN MINING LIMITED,25/11/2005,Materials,37325677
SXL,SOUTHERN CROSS MEDIA GROUP LIMITED,17/11/2005,Media & Entertainment,541638755
AUB,AUB GROUP LIMITED,16/11/2005,Insurance,1627204698
CDX,CARDIEX LIMITED,9/11/2005,Health Care Equipment & Services,69452862
REX,REGIONAL EXPRESS HOLDINGS LIMITED,9/11/2005,Transportation,135489881
VTG,VITA GROUP LIMITED,2/11/2005,Retailing,160636319
BRK,BROOKSIDE ENERGY LIMITED,31/10/2005,Energy,65457271
AMD,ARROW MINERALS LTD,28/10/2005,Materials,11910481
MXR,MAXIMUS RESOURCES LIMITED,26/10/2005,Materials,10227077
ADV,ARDIDEN LTD,25/10/2005,Materials,17194834
MNS,MAGNIS ENERGY TECHNOLOGIES LTD,25/10/2005,Materials,234144500
SGM,SIMS LIMITED,21/10/2005,Materials,3298204878
BSM,BASS METALS LTD,20/10/2005,Materials,26308742
QHL,QUICKSTEP HOLDINGS LIMITED,17/10/2005,Capital Goods,37962275
FEL,FE LIMITED,13/10/2005,Materials,35671696
SGC,SACGASCO LIMITED,11/10/2005,Energy,14324800
VML,VITAL METALS LIMITED,11/10/2005,Materials,191094722
AKL,AUCKLAND REAL ESTATE TRUST,23/09/2005,Real Estate,61863456
AUT,AUTECO MINERALS LTD,21/09/2005,Materials,138375852
NWC,NEW WORLD RESOURCES LIMITED,21/09/2005,Materials,137658586
WML,WOOMERA MINING LIMITED,15/09/2005,Materials,9994911
XTE,XTEK LIMITED.,15/09/2005,Capital Goods,31256086
EME,ENERGY METALS LTD,9/09/2005,Energy,38791413
KOR,KORAB RESOURCES LIMITED,31/08/2005,Materials,3989916
ACS,ACCENT RESOURCES NL,26/08/2005,Materials,23767391
OSL,ONCOSIL MEDICAL LTD,15/08/2005,Pharmaceuticals, Biotechnology & Life Sciences,50232628
BBX,BBX MINERALS LIMITED,12/08/2005,Materials,104972606
EAS,EASTON INVESTMENTS LIMITED,2/08/2005,Diversified Financials,38741188
TGP,360 CAPITAL GROUP,26/07/2005,Real Estate,203592083
CAQ,CAQ HOLDINGS LIMITED,25/07/2005,Real Estate,12920153
RVR,RED RIVER RESOURCES LIMITED,15/07/2005,Materials,119088104
SKT,SKY NETWORK TELEVISION LIMITED.,4/07/2005,Media & Entertainment,279500729
CZN,CORAZON MINING LIMITED,30/06/2005,Materials,7716057
AOP,APOLLO CONSOLIDATED LIMITED,29/06/2005,Materials,87486177
APD,APN PROPERTY GROUP,23/06/2005,Real Estate,293297758
DRX,DIATREME RESOURCES LIMITED,22/06/2005,Materials,56660046
CHC,CHARTER HALL GROUP,10/06/2005,Real Estate,7158994503
BYE,BYRON ENERGY LIMITED,3/06/2005,Energy,109230986
SIV,SIV CAPITAL LIMITED,31/05/2005,Capital Goods,11387696
GLV,GLOBAL OIL & GAS LIMITED,25/05/2005,Energy,14509513
CAE,CANNINDAH RESOURCES LIMITED,20/05/2005,Materials,32689565
DMP,DOMINO'S PIZZA ENTERPRISES LIMITED,16/05/2005,Consumer Services,10079972023
GGX,GAS2GRID LIMITED,13/05/2005,Energy,5111378
GGXNB,GAS2GRID LIMITED,13/05/2005,Energy,5111378
TEK,THORNEY TECHNOLOGIES LTD,10/05/2005,Investment Trust/Fund,155571035
AIQ,ALTERNATIVE INVESTMENT TRUST,8/05/2005,Investment Trust/Fund,33611706
CWY,CLEANAWAY WASTE MANAGEMENT LIMITED,3/05/2005,Commercial & Professional Services,5375124196
BMN,BANNERMAN RESOURCES LIMITED,28/04/2005,Energy,190262044
SRZ,STELLAR RESOURCES LIMITED,28/04/2005,Materials,21549277
PPG,PRO-PAC PACKAGING LIMITED,27/04/2005,Materials,162221457
FSG,FIELD SOLUTIONS HOLDINGS LIMITED,26/04/2005,Telecommunication Services,89037651
DCG,DECMIL GROUP LIMITED,22/04/2005,Capital Goods,59862983
INV,INVESTSMART GROUP LIMITED,21/04/2005,Diversified Financials,30447018
SAU,SOUTHERN GOLD LIMITED,21/04/2005,Materials,14933013
MAT,MATSA RESOURCES LIMITED,20/04/2005,Materials,23065280
SEK,SEEK LIMITED,19/04/2005,Media & Entertainment,11618316443
PNN,PEPINNINI MINERALS LIMITED,15/04/2005,Materials,12776172
PPY,PAPYRUS AUSTRALIA LIMITED,15/04/2005,Materials,8554213
HHY,HHY FUND,11/04/2005,Investment Trust/Fund,N/A
MTS,METCASH LIMITED,8/04/2005,Food & Staples Retailing,3895202348
RAG,RAGNAR METALS LIMITED,31/03/2005,Materials,24781312
PYC,PYC THERAPEUTICS LIMITED,30/03/2005,Pharmaceuticals, Biotechnology & Life Sciences,477138915
GEV,GLOBAL ENERGY VENTURES LIMITED,21/03/2005,Energy,31648276
KGL,KGL RESOURCES LIMITED,17/03/2005,Materials,247158458
LCK,LEIGH CREEK ENERGY LIMITED,17/03/2005,Energy,124126897
RHP,RHIPE LIMITED,17/03/2005,Software & Services,404299194
ONT,1300 SMILES LIMITED,11/03/2005,Health Care Equipment & Services,168116526
REZ,RESOURCES & ENERGY GROUP LIMITED,11/03/2005,Materials,12950424
VAN,VANGO MINING LIMITED,8/03/2005,Materials,74533238
YPB,YPB GROUP LTD,7/03/2005,Commercial & Professional Services,12479551
ANO,ADVANCE NANOTEK LIMITED,24/02/2005,Materials,230680102
ANONC,ADVANCE NANOTEK LIMITED,24/02/2005,Materials,
MEP,MINOTAUR EXPLORATION LTD,24/02/2005,Materials,52640611
NEU,NEUREN PHARMACEUTICALS LIMITED,3/02/2005,Pharmaceuticals, Biotechnology & Life Sciences,192877297
GMG,GOODMAN GROUP,2/02/2005,Real Estate,38796014355
CXU,CAULDRON ENERGY LIMITED,28/01/2005,Energy,17783981
KGM,KALNORTH GOLD MINES LIMITED,20/01/2005,Materials,N/A
NSX,NSX LIMITED,13/01/2005,Diversified Financials,34395385
VMX,VALMEC LIMITED,13/01/2005,Energy,37764965
DDT,DATADOT TECHNOLOGY LIMITED,12/01/2005,Automobiles & Components,8693086
RAP,RESAPP HEALTH LIMITED,12/01/2005,Health Care Equipment & Services,35227080
AKP,AUDIO PIXELS HOLDINGS LIMITED,24/12/2004,Consumer Durables & Apparel,759079636
GWR,GWR GROUP LIMITED,24/12/2004,Materials,99919526
DNA,DONACO INTERNATIONAL LIMITED,23/12/2004,Consumer Services,51886354
MEL,METGASCO LTD,23/12/2004,Energy,14840534
OEL,OTTO ENERGY LIMITED,22/12/2004,Energy,43155088
APW,AIMS PROPERTY SECURITIES FUND,17/12/2004,Real Estate,54638777
LYL,LYCOPODIUM LIMITED,17/12/2004,Capital Goods,212610209
R3D,R3D RESOURCES LIMITED,17/12/2004,Media & Entertainment,N/A
MSB,MESOBLAST LIMITED,16/12/2004,Pharmaceuticals, Biotechnology & Life Sciences,1294148660
PVE,PO VALLEY ENERGY LIMITED,14/12/2004,Energy,26525376
AMO,AMBERTECH LIMITED,10/12/2004,Technology Hardware & Equipment,16856766
SSM,SERVICE STREAM LIMITED,9/12/2004,Capital Goods,369353924
MDX,MINDAX LIMITED,8/12/2004,Materials,131105504
PFG,PRIME FINANCIAL GROUP LIMITED,7/12/2004,Diversified Financials,18946277
CSE,COPPER STRIKE LIMITED,24/11/2004,Materials,10802612
MLM,METALLICA MINERALS LIMITED,23/11/2004,Materials,18962914
TI1,TOMBADOR IRON LIMITED,22/11/2004,Real Estate,190269664
FEI,FE INVESTMENTS GROUP LIMITED,11/11/2004,Diversified Financials,N/A
DXSDB,DEXUS,6/10/2004,Real Estate,0
LHM,LAND & HOMES GROUP LIMITED,5/10/2004,Real Estate,12592671
BAS,BASS OIL LIMITED,30/09/2004,Energy,6684280
CGA,CONTANGO ASSET MANAGEMENT LIMITED,30/09/2004,Diversified Financials,47633720
ACR,ACRUX LIMITED,29/09/2004,Pharmaceuticals, Biotechnology & Life Sciences,39662755
AHC,AUSTCO HEALTHCARE LIMITED,24/09/2004,Health Care Equipment & Services,34102674
TD1,TALI DIGITAL LIMITED,23/09/2004,Health Care Equipment & Services,27957174
PRU,PERSEUS MINING LIMITED,22/09/2004,Materials,1858082158
MRD,MOUNT RIDLEY MINES LIMITED,15/09/2004,Materials,13081844
AQX,ALICE QUEEN LIMITED,9/09/2004,Materials,14839040
LCT,LIVING CELL TECHNOLOGIES LIMITED,1/09/2004,Pharmaceuticals, Biotechnology & Life Sciences,7428733
MBH,MAGGIE BEER HOLDINGS LTD,27/08/2004,Food, Beverage & Tobacco,138704740
SOM,SOMNOMED LIMITED,27/08/2004,Health Care Equipment & Services,190346425
MLX,METALS X LIMITED,26/08/2004,Materials,199598535
TMS,TENNANT MINERALS NL,17/08/2004,Materials,10238278
SMN,STRUCTURAL MONITORING SYSTEMS PLC,16/08/2004,Technology Hardware & Equipment,46894457
FGL,FRUGL GROUP LIMITED,10/08/2004,Software & Services,7684500
BPH,BPH ENERGY LTD,6/08/2004,Pharmaceuticals, Biotechnology & Life Sciences,48539115
PPC,PEET LIMITED,5/08/2004,Real Estate,565461572
STX,STRIKE ENERGY LIMITED,5/08/2004,Energy,665318432
WC8,WILDCAT RESOURCES LIMITED,4/08/2004,Materials,12550000
PTR,PETRATHERM LTD,27/07/2004,Materials,10940479
EXR,ELIXIR ENERGY LIMITED,19/07/2004,Energy,245028678
MEI,METEORIC RESOURCES NL,16/07/2004,Materials,70998743
BML,BOAB METALS LIMITED,15/07/2004,Materials,65492013
AX1,ACCENT GROUP LIMITED,7/07/2004,Retailing,1522645469
SUL,SUPER RETAIL GROUP LIMITED,6/07/2004,Retailing,2877029610
EGH,EUREKA GROUP HOLDINGS LIMITED,1/07/2004,Real Estate,137106806
INA,INGENIA COMMUNITIES GROUP,1/07/2004,Real Estate,2019722049
MFG,MAGELLAN FINANCIAL GROUP LIMITED,1/07/2004,Diversified Financials,10002056038
UCW,UCW LIMITED,25/06/2004,Consumer Services,18802312
ANX,ANAX METALS LIMITED,15/06/2004,Materials,29765631
DOU,DOUUGH LIMITED,15/06/2004,Telecommunication Services,66332020
KAR,KAROON ENERGY LTD,8/06/2004,Energy,736514804
TRS,THE REJECT SHOP LIMITED,1/06/2004,Retailing,214629083
NCK,NICK SCALI LIMITED,26/05/2004,Retailing,925830000
CDD,CARDNO LIMITED,20/05/2004,Commercial & Professional Services,396707692
BMG,BMG RESOURCES LIMITED,12/05/2004,Materials,12239575
EGG,ENERO GROUP LIMITED,30/04/2004,Media & Entertainment,225304347
RXLDB,ROX RESOURCES LIMITED,27/04/2004,Materials,0
COI,COMET RIDGE LIMITED,16/04/2004,Energy,49846338
EVE,EVE INVESTMENTS LIMITED,8/04/2004,Diversified Financials,19215709
SYA,SAYONA MINING LIMITED,30/03/2004,Materials,422603021
NSC,NAOS SMALL CAP OPPORTUNITIES COMPANY LIMITED,25/03/2004,Investment Trust/Fund,150190903
AVR,ANTERIS TECHNOLOGIES LTD,24/03/2004,Health Care Equipment & Services,48756917
FTT,FACTOR THERAPEUTICS LIMITED,19/03/2004,Pharmaceuticals, Biotechnology & Life Sciences,N/A
PIA,PENGANA INTERNATIONAL EQUITIES LIMITED,19/03/2004,Investment Trust/Fund,334151984
MMS,MCMILLAN SHAKESPEARE LIMITED,15/03/2004,Commercial & Professional Services,989704359
SKY,SKY METALS LIMITED,11/03/2004,Materials,34199123
WBE,WHITEBARK ENERGY LTD,10/03/2004,Energy,N/A
ANG,AUSTIN ENGINEERING LIMITED,9/03/2004,Capital Goods,81210404
SFR,SANDFIRE RESOURCES LIMITED,4/03/2004,Materials,1210326551
HCT,HOLISTA COLLTECH LIMITED,26/02/2004,Household & Personal Products,16245596
CGS,COGSTATE LTD,13/02/2004,Health Care Equipment & Services,237673780
CNW,CIRRUS NETWORKS HOLDINGS LIMITED,10/02/2004,Software & Services,27861459
